mb_code	post_code	ssc_name	state_code
50357192000	"6302"	"Quellington"	WA
50357231000	"6302"	"Malebelling"	WA
50357200000	"6302"	"Mount Hardey"	WA
50357234000	"6302"	"Cold Harbour"	WA
50356630000	"6302"	"Kauring"	WA
50357274000	"6302"	"Badgin"	WA
50357273000	"6302"	"Caljie"	WA
50357220000	"6302"	"Greenhills"	WA
50357271000	"6302"	"Narraloggan"	WA
50356640000	"6302"	"Flynn"	WA
50396300000	"6302"	"Mount Observation"	WA
50357120000	"6302"	"Gwambygine"	WA
50357150000	"6302"	"Talbot"	WA
50357232000	"6302"	"Gilgering"	WA
50032230000	"6304"	"Kokeby"	WA
50032224000	"6304"	"Morbinning"	WA
50359410000	"6304"	"Bally Bally"	WA
50031970000	"6304"	"East Beverley"	WA
50359180000	"6304"	"Dale"	WA
50359170000	"6302"	"Flint"	WA
50031940000	"6304"	"Westdale"	WA
50032212000	"6302"	"Talbot West"	WA
50034630000	"6306"	"Aldersyde"	WA
50035010000	"6306"	"Jelcobine"	WA
50034780000	"6306"	"Brookton"	WA
50034982000	"6306"	"Kweda"	WA
50391834700	"6375"	"Corrigin"	WA
50082820000	"6375"	"Gorge Rock"	WA
50083120000	"6375"	"Bilbarin"	WA
50083050000	"6375"	"Kurrenkutten"	WA
50082720000	"6306"	"Bulyee"	WA
50082690000	"6373"	"Bullaring"	WA
50082710000	"6375"	"Kunjin"	WA
50082680000	"6375"	"Adamsvale"	WA
50320880000	"6308"	"Wandering"	WA
50320870000	"6308"	"Hastings"	WA
50320971000	"6308"	"Springs"	WA
50032430000	"6390"	"Bannister"	WA
50320830000	"6308"	"Codjatotine"	WA
50320790000	"6308"	"Dwarda"	WA
50391501400	"6390"	"North Bannister"	WA
50320992000	"6308"	"Pumphreys Bridge"	WA
50387660000	"6308"	"East Pingelly"	WA
50240160000	"6308"	"West Pingelly"	WA
50240477000	"6308"	"Pingelly"	WA
50182930000	"6355"	"Newdegate"	WA
50176540000	"6359"	"Hyden"	WA
50182730000	"6355"	"Dunn Rock"	WA
50245080000	"6356"	"Hatter Hill"	WA
50182760000	"6355"	"Mount Sheridan"	WA
50182740000	"6356"	"Mount Madden"	WA
50182400000	"6355"	"Magenta"	WA
50182980000	"6355"	"Varley"	WA
50391471900	"6356"	"Lake King"	WA
50182360000	"6355"	"East Newdegate"	WA
50182640000	"6355"	"Lake Camm"	WA
50182320000	"6353"	"North Burngup"	WA
50392039300	"6355"	"Lake Biddy"	WA
50182720000	"6355"	"South Newdegate"	WA
50182870000	"6353"	"Buniche"	WA
50182970000	"6353"	"Lake Grace"	WA
50182850000	"6353"	"South Lake Grace"	WA
50391939400	"6353"	"Neendaling"	WA
50182600000	"6353"	"Beenong"	WA
50182700000	"6353"	"Mallee Hill"	WA
50182670000	"6353"	"North Lake Grace"	WA
50182680000	"6353"	"Kuender"	WA
50391557600	"6365"	"Kulin"	WA
50391588500	"6363"	"Dudinin"	WA
50178060000	"6365"	"Kulin West"	WA
50392086500	"6365"	"Jitarning"	WA
50392086000	"6363"	"Walyurin"	WA
50334770000	"6370"	"Wickepin"	WA
50334790000	"6372"	"Yealering"	WA
50334982000	"6370"	"Malyalling"	WA
50334981000	"6308"	"Gillimanning"	WA
50334985000	"6372"	"Kirk Rock"	WA
50334988000	"6361"	"Tincurrin"	WA
50391926500	"6312"	"Toolibin"	WA
50334984000	"6370"	"East Wickepin"	WA
50334950000	"6361"	"Harrismith"	WA
50334986000	"6370"	"Wogolin"	WA
50391757400	"6361"	"Dongolocking"	WA
50178620000	"6357"	"Pingaring"	WA
50391644000	"6355"	"Holt Rock"	WA
50178640000	"6359"	"Little Italy"	WA
50391539500	"6365"	"Jilakin"	WA
50392033600	"6359"	"Forrestania"	WA
50099870000	"6350"	"Dumbleyung"	WA
50100274000	"6352"	"Merilup"	WA
50100287000	"6317"	"Bullock Hills"	WA
50391774900	"6352"	"North Kukerin"	WA
50392033700	"6352"	"Kukerin"	WA
50100288000	"6350"	"Nippering"	WA
50100290000	"6353"	"Tarin Rock"	WA
50100286000	"6351"	"Moulyinning"	WA
50100282000	"6315"	"Dongolocking"	WA
50100285000	"6317"	"Datatine"	WA
50391945100	"6352"	"South Kukerin"	WA
50100284000	"6350"	"Nairibin"	WA
50100283000	"6351"	"North Moulyinning"	WA
50176880000	"6367"	"Kondinin"	WA
50176500000	"6358"	"Karlgarin"	WA
50228480000	"6213"	"Dwellingup"	WA
50391432300	"6213"	"Holyoake"	WA
50032690000	"6390"	"Boddington"	WA
50032650000	"6390"	"Ranford"	WA
50359950000	"6390"	"Upper Murray"	WA
50391492500	"6390"	"Mount Wells"	WA
50032350000	"6390"	"Wuraming"	WA
50359760000	"6390"	"Marradong"	WA
50359740000	"6390"	"Lower Hotham"	WA
50359840000	"6391"	"Quindanning"	WA
50226560000	"6213"	"Etmilyn"	WA
50228540000	"6213"	"Teesdale"	WA
50385730000	"6207"	"Myara"	WA
50386150000	"6213"	"Banksiadale"	WA
50391529800	"6207"	"Solus"	WA
50391432400	"6213"	"Marrinup"	WA
50226510000	"6207"	"Whittaker"	WA
50226570000	"6213"	"Inglehope"	WA
50032420000	"6390"	"Crossman"	WA
50230180000	"6312"	"Narrogin"	WA
50230500000	"6312"	"Dumberning"	WA
50230240000	"6312"	"Narrogin Valley"	WA
50391602400	"6312"	"Minigin"	WA
50230584000	"6312"	"Hillside"	WA
50085350000	"6311"	"Cuballing"	WA
50335190000	"6391"	"Williams"	WA
50320320000	"6315"	"Wagin"	WA
50320740000	"6315"	"Lime Lake"	WA
50320040000	"6315"	"Wedgecarrup"	WA
50320580000	"6315"	"Gundaring"	WA
50320700000	"6315"	"Piesseville"	WA
50320060000	"6315"	"Minding"	WA
50320600000	"6315"	"Cancanning"	WA
50320020000	"6315"	"Jaloran"	WA
50320070000	"6315"	"Collanilling"	WA
50320590000	"6315"	"Ballaying"	WA
50378980000	"6311"	"Dryandra"	WA
50085120000	"6311"	"Contine"	WA
50085150000	"6311"	"Lol Gray"	WA
50085040000	"6311"	"Wardering"	WA
50085312000	"6311"	"Yornaning"	WA
50085030000	"6311"	"Commodine"	WA
50085294000	"6309"	"East Popanyinning"	WA
50085060000	"6309"	"Stratherne"	WA
50085301000	"6309"	"West Popanyinning"	WA
50085050000	"6309"	"Popanyinning"	WA
50085292000	"6311"	"Townsendale"	WA
50230390000	"6313"	"Highbury"	WA
50230601000	"6312"	"Yilliminning"	WA
50230602000	"6312"	"Nomans Lake"	WA
50391959600	"6312"	"Boundain"	WA
50335163000	"6392"	"Meeking"	WA
50335162000	"6392"	"Dardadine"	WA
50391775700	"6392"	"Darkan"	WA
50392044200	"6225"	"Bowelling"	WA
50333790000	"6393"	"Moodiarrup"	WA
50391502600	"6244"	"Trigwell"	WA
50334100000	"6393"	"Duranillin"	WA
50333990000	"6392"	"Bokal"	WA
50333801000	"6394"	"Mokup"	WA
50391649300	"6315"	"Arthur River"	WA
50036720000	"6726"	"Cable Beach"	WA
50391864300	"6725"	"Djugun"	WA
50035830000	"6725"	"Broome"	WA
50037612000	"6725"	"Roebuck"	WA
50037230000	"6725"	"Bilingurr"	WA
50361390000	"6725"	"Minyirr"	WA
50391599600	"6726"	"Minyirr"	WA
50095660000	"6728"	"Kimbolton"	WA
50397080000	"6728"	"Willare"	WA
50098210000	"6728"	"Derby"	WA
50096300000	"6728"	"Meda"	WA
50396850000	"6725"	"Dampier Peninsula"	WA
50095830000	"6733"	"Kimbolton"	WA
50095760000	"6731"	"Kimbolton"	WA
50391728000	"6765"	"Fitzroy Crossing"	WA
50098181000	"6728"	"King Leopold Ranges"	WA
50391519600	"6728"	"St George Ranges"	WA
50397090000	"6728"	"Camballin"	WA
50098110000	"6728"	"Geegully Creek"	WA
50391919100	"6765"	"Mount Hardman"	WA
50140251000	"6770"	"Halls Creek"	WA
50140240000	"6770"	"McBeath"	WA
50140230000	"6770"	"Purnululu"	WA
50391890500	"6770"	"Ord River"	WA
50396870000	"6770"	"Tanami"	WA
50396900000	"6770"	"Sturt Creek"	WA
50391890400	"6770"	"Mueller Ranges"	WA
50140210000	"6743"	"Warmun"	WA
50351660000	"6743"	"Kununurra"	WA
50346110000	"6740"	"Mitchell Plateau"	WA
50346120000	"6740"	"Prince Regent River"	WA
50396860000	"6740"	"Oombulgurri"	WA
50344950000	"6740"	"Drysdale River"	WA
50353722000	"6743"	"Durack"	WA
50391989500	"6743"	"Gibb"	WA
50391538800	"6740"	"Wyndham"	WA
50391442100	"6743"	"Lake Argyle"	WA
50353705000	"6743"	"Cambridge Gulf"	WA
50353470000	"6740"	"Kalumburu"	WA
50037583000	"6725"	"Waterbank"	WA
50396820000	"6725"	"Lagrange"	WA
50391551100	"6725"	"Gingerah"	WA
50037360000	"6725"	"Eighty Mile Beach"	WA
50107584000	"6758"	"Nullagine"	WA
50241880000	"6722"	"De Grey"	WA
50391918800	"6722"	"Pippingarra"	WA
50241650000	"6721"	"Mundabullangana"	WA
50243520000	"6722"	"Boodarie"	WA
50243320000	"6721"	"Wallareenya"	WA
50392073700	"6721"	"Strelley"	WA
50243310000	"6721"	"Indee"	WA
50396910000	"6760"	"Marble Bar"	WA
50243290000	"6721"	"Pippingarra"	WA
50107910000	"6753"	"Newman"	WA
50107710000	"6721"	"Pardoo"	WA
50396980000	"0872"	"Gibson Desert North"	WA
50396990000	"6762"	"Telfer"	WA
50387730000	"6721"	"Wedgefield"	WA
50243743000	"6721"	"Port Hedland"	WA
50243490000	"6722"	"Finucane"	WA
50243710000	"6721"	"Redbank"	WA
50243534000	"6722"	"South Hedland"	WA
50391996400	"6751"	"Tom Price"	WA
50391924400	"6751"	"Rocklea"	WA
50260670000	"6712"	"Barrow Island"	WA
50014140000	"6751"	"Mount Sheila"	WA
50011800000	"6710"	"Talandji"	WA
50012390000	"6711"	"Talandji"	WA
50014410000	"6711"	"Onslow"	WA
50014470000	"6711"	"Peedamulla"	WA
50392073000	"6710"	"Peedamulla"	WA
50260620000	"6714"	"Mardie"	WA
50014290000	"6710"	"Yannarie"	WA
50014150000	"6716"	"Hamersley Range"	WA
50013910000	"6710"	"Onslow"	WA
50014400000	"6710"	"Cane"	WA
50117283000	"6707"	"North West Cape"	WA
50014830000	"6751"	"Nanutarra"	WA
50391789900	"6751"	"Innawanga"	WA
50391899700	"6716"	"Fortescue"	WA
50361910000	"6716"	"Millstream"	WA
50392071500	"6751"	"Mulga Downs"	WA
50391973100	"6751"	"Wittenoom"	WA
50391429400	"6751"	"Chichester"	WA
50362070000	"6754"	"Paraburdoo"	WA
50391946400	"6751"	"Juna Downs"	WA
50361810000	"6751"	"Karijini"	WA
50391908100	"6716"	"Pannawonica"	WA
50258840000	"6714"	"Baynton"	WA
50391772000	"6714"	"Nickol"	WA
50257984000	"6714"	"Karratha Industrial Estate"	WA
50391631600	"6714"	"Bulgarra"	WA
50392044400	"6714"	"Stove Hill"	WA
50391745900	"6714"	"Pegs Creek"	WA
50260130000	"6714"	"Millars Well"	WA
50392032700	"6714"	"Gap Ridge"	WA
50260170000	"6714"	"Mulataga"	WA
50260163000	"6714"	"Karratha"	WA
50391624700	"6720"	"Wickham"	WA
50260610000	"6713"	"Dampier Archipelago"	WA
50260460000	"6714"	"Antonymyre"	WA
50241540000	"6714"	"Balla Balla"	WA
50256680000	"6714"	"Maitland"	WA
50260320000	"6714"	"Cleaverville"	WA
50260222000	"6714"	"Burrup"	WA
50260120000	"6718"	"Whim Creek"	WA
50259860000	"6714"	"Gnoorea"	WA
50391778500	"6714"	"Sherlock"	WA
50260880000	"6714"	"Mount Anketell"	WA
50259260000	"6713"	"Dampier"	WA
50260870000	"6714"	"Cooya Pooya"	WA
50260090000	"6718"	"Roebourne"	WA
50391740400	"6720"	"Point Samson"	WA
50389090000	"6720"	"Cossack"	WA
50114150000	"6450"	"Castletown"	WA
50114560000	"6450"	"Myrup"	WA
50391505900	"6450"	"Bandy Creek"	WA
50112550000	"6450"	"Dalyup"	WA
50115830000	"6450"	"Pink Lake"	WA
50110610000	"6450"	"West Beach"	WA
50114800000	"6450"	"Nulsen"	WA
50114300000	"6450"	"Esperance"	WA
50114610000	"6450"	"Monjingup"	WA
50113520000	"6450"	"Chadwick"	WA
50114500000	"6450"	"Sinclair"	WA
50114962000	"6450"	"Windabout"	WA
50392002500	"6450"	"Beaumont"	WA
50371340000	"6452"	"Buraminya"	WA
50111950000	"6450"	"Howick"	WA
50111780000	"6450"	"Condingup"	WA
50111030000	"6452"	"Israelite Bay"	WA
50115610000	"6447"	"Mount Ney"	WA
50112260000	"6452"	"Cape Arid"	WA
50115400000	"6450"	"Neridup"	WA
50115380000	"6450"	"Boyatup"	WA
50115460000	"6447"	"Wittenoom Hills"	WA
50245410000	"6346"	"Ravensthorpe"	WA
50244970000	"6337"	"Fitzgerald"	WA
50245590000	"6346"	"West River"	WA
50245532000	"6348"	"Hopetoun"	WA
50371410000	"6450"	"Coomalbidgup"	WA
50110060000	"6450"	"East Munglinup"	WA
50116650000	"6450"	"Cascade"	WA
50110630000	"6450"	"Cape Le Grand"	WA
50116310000	"6450"	"Merivale"	WA
50245550000	"6346"	"Jerdacuttup"	WA
50245121000	"6450"	"Munglinup"	WA
50115300000	"6447"	"Dalyup"	WA
50113070000	"6446"	"Grass Patch"	WA
50115500000	"6447"	"Scaddan"	WA
50115270000	"6447"	"Lort River"	WA
50392056400	"6346"	"Fitzgerald River National Park"	WA
50114320000	"6445"	"North Cascade"	WA
50115600000	"6445"	"Salmon Gums"	WA
50115280000	"6448"	"Gibson"	WA
50391820900	"6701"	"Carnarvon"	WA
50365740000	"6701"	"Morgantown"	WA
50397240000	"6701"	"Greys Plain"	WA
50391431300	"6701"	"Brown Range"	WA
50392062300	"6701"	"Massey Bay"	WA
50065382000	"6701"	"East Carnarvon"	WA
50365790000	"6701"	"South Carnarvon"	WA
50064980000	"6701"	"Brockman"	WA
50063610000	"6701"	"Babbage Island"	WA
50391532500	"6701"	"Kingsford"	WA
50065522000	"6701"	"South Plantations"	WA
50065620000	"6701"	"North Plantations"	WA
50117270000	"6707"	"Exmouth Gulf"	WA
50117310000	"6701"	"Ningaloo"	WA
50117320000	"6707"	"Learmonth"	WA
50372470000	"6707"	"Cape Range National Park"	WA
50117060000	"6707"	"Exmouth"	WA
50264150000	"6537"	"Shark Bay"	WA
50265030000	"6532"	"Toolonga"	WA
50264050000	"6532"	"Shark Bay"	WA
50265080000	"6701"	"Woodleigh"	WA
50264330000	"6537"	"Dirk Hartog Island"	WA
50265170000	"6537"	"Denham"	WA
50265290000	"6537"	"Nanga"	WA
50265130000	"6532"	"Nerren Nerren"	WA
50265240000	"6532"	"Hamelin Pool"	WA
50265210000	"6701"	"Yalardy"	WA
50265190000	"6701"	"Carbla"	WA
50264450000	"6537"	"Useless Loop"	WA
50265140000	"6701"	"Talisker"	WA
50264300000	"6532"	"Meadow"	WA
50265120000	"6701"	"Gilroyd"	WA
50265090000	"6532"	"Coburn"	WA
50265280000	"6532"	"Tamala"	WA
50264250000	"6701"	"Wooramel"	WA
50063870000	"6701"	"Inggarda"	WA
50365570000	"6701"	"Macleod"	WA
50065750000	"6701"	"Dorre Island"	WA
50379070000	"6701"	"Bernier Island"	WA
50065580000	"6701"	"Minilya"	WA
50065571000	"6701"	"Lyndon"	WA
50065510000	"6701"	"Kennedy Range"	WA
50065250000	"6701"	"Yandoo Creek"	WA
50311200000	"6705"	"Gascoyne Junction"	WA
50311222000	"6705"	"Gascoyne River"	WA
50311180000	"6705"	"West Lyons River"	WA
50392020500	"6705"	"East Lyons River"	WA
50064620000	"6701"	"Coral Bay"	WA
50391633000	"6432"	"South Boulder"	WA
50169730000	"6432"	"Boulder"	WA
50169900000	"6432"	"Victory Heights"	WA
50170570000	"6430"	"Kalgoorlie"	WA
50169930000	"6430"	"Somerville"	WA
50168000000	"6430"	"South Kalgoorlie"	WA
50374880000	"6430"	"Broadwood"	WA
50168512000	"6430"	"West Kalgoorlie"	WA
50169540000	"6430"	"Williamstown"	WA
50173970000	"6434"	"Parkeston"	WA
50170100000	"6430"	"Piccadilly"	WA
50174000000	"6430"	"Karlkurla"	WA
50170620000	"6430"	"West Lamington"	WA
50170110000	"6430"	"Lamington"	WA
50374900000	"6430"	"Hannans"	WA
50173980000	"6430"	"Mullingar"	WA
50102942000	"6443"	"Norseman"	WA
50173960000	"6431"	"Boorara"	WA
50391953700	"6434"	"Forrest"	WA
50081490000	"6429"	"Londonderry"	WA
50081530000	"6429"	"Wallaroo"	WA
50081560000	"6443"	"Higginsville"	WA
50392069800	"6429"	"Boorabbin"	WA
50081890000	"6429"	"Victoria Rock"	WA
50357780000	"6431"	"Kurnalpi"	WA
50080370000	"6429"	"Bullabulling"	WA
50392082000	"6443"	"Widgiemooltha"	WA
50397130000	"6434"	"Cundeelee"	WA
50378690000	"6442"	"Kambalda West"	WA
50174012000	"6431"	"Kanowna"	WA
50173920000	"6434"	"Zanthus"	WA
50173930000	"6434"	"Rawlinna"	WA
50173940000	"6430"	"Yilkari"	WA
50375170000	"6431"	"Bulong"	WA
50173990000	"6430"	"Binduli"	WA
50174050000	"6431"	"Emu Flat"	WA
50081170000	"6429"	"Coolgardie"	WA
50397140000	"6429"	"Mount Burges"	WA
50392073300	"6431"	"Ora Banda"	WA
50081292000	"6442"	"Kambalda East"	WA
50081390000	"6429"	"Karramindie"	WA
50391462200	"6443"	"Eucla"	WA
50102750000	"6443"	"Balladonia"	WA
50102930000	"6443"	"Fraser Range"	WA
50391867800	"6443"	"Mundrabilla"	WA
50102680000	"6443"	"Caiguna"	WA
50102770000	"6443"	"Cocklebiddy"	WA
50102700000	"6443"	"Madura"	WA
50102742000	"6443"	"Dundas"	WA
50214200000	"6436"	"Menzies"	WA
50397230000	"6431"	"Plumridge Lakes"	WA
50391869100	"6436"	"Ularring"	WA
50211040000	"6431"	"Kookynie"	WA
50185390000	"6440"	"Neale"	WA
50233980000	"0872"	"Gibson Desert South"	WA
50397190000	"0872"	"Ngaanyatjarra-Giles"	WA
50183910000	"6440"	"Lake Wells"	WA
50397110000	"6440"	"Cosmo Newbery"	WA
50185372000	"6440"	"Bandya"	WA
50185410000	"6440"	"Beadell"	WA
50397150000	"6431"	"Warburton"	WA
50392007000	"6438"	"Leonora"	WA
50185384000	"6440"	"Laverton"	WA
50186693000	"6437"	"Leinster"	WA
50186670000	"6438"	"Lake Darlot"	WA
50391952800	"6437"	"Sir Samuel"	WA
50170450000	"6431"	"Trafalgar"	WA
50168160000	"6431"	"Brown Hill"	WA
50171060000	"6432"	"Fimiston"	WA
50122970000	"6530"	"Wonthella"	WA
50124102000	"6530"	"Beresford"	WA
50122880000	"6530"	"Geraldton"	WA
50124652000	"6530"	"West End"	WA
50122260000	"6530"	"Spalding"	WA
50124660000	"6530"	"Beachlands"	WA
50122550000	"6530"	"Bluff Point"	WA
50124022000	"6530"	"Webberton"	WA
50391949100	"6530"	"Woorree"	WA
50122660000	"6530"	"Rangeway"	WA
50123450000	"6530"	"Utakarra"	WA
50391947400	"6530"	"Strathalbyn"	WA
50137372000	"6532"	"Deepdale"	WA
50137181000	"6532"	"Moonyoonooka"	WA
50137991000	"6530"	"Karloo"	WA
50138701000	"6532"	"Narngulu"	WA
50138890000	"6532"	"Rudds Gully"	WA
50391781600	"6530"	"Meru"	WA
50124880000	"6530"	"Sunset Beach"	WA
50137400000	"6530"	"Moresby"	WA
50138032000	"6532"	"Glenfield"	WA
50066132000	"6532"	"White Peak"	WA
50066140000	"6532"	"Oakajee"	WA
50066120000	"6532"	"Buller"	WA
50137961000	"6532"	"Drummond Cove"	WA
50138080000	"6530"	"Waggrakine"	WA
50137610000	"6530"	"Mount Tarcoola"	WA
50391678500	"6530"	"Wandina"	WA
50137280000	"6530"	"Tarcoola Beach"	WA
50138710000	"6532"	"Cape Burney"	WA
50124560000	"6530"	"Mahomets Flats"	WA
50144070000	"6525"	"Port Denison"	WA
50144630000	"6525"	"Dongara"	WA
50144190000	"6525"	"Bookara"	WA
50144260000	"6525"	"Bonniefield"	WA
50143980000	"6525"	"Irwin"	WA
50144200000	"6525"	"Allanooka"	WA
50144210000	"6525"	"Mount Horner"	WA
50144230000	"6525"	"Mount Adams"	WA
50144020000	"6525"	"Arrowsmith"	WA
50144371000	"6525"	"Springfield"	WA
50144220000	"6525"	"Milo"	WA
50144130000	"6525"	"Yardarino"	WA
50198902000	"6642"	"Meekatharra"	WA
50392041900	"6638"	"Mount Magnet"	WA
50391500600	"6639"	"Sandstone"	WA
50391897300	"6646"	"Lake Carnegie"	WA
50340062000	"6646"	"Wiluna"	WA
50339050000	"6646"	"Little Sandy Desert"	WA
50391784700	"6635"	"Yalgoo"	WA
50354650000	"6612"	"Paynes Find"	WA
50085732000	"6640"	"Cue"	WA
50392043800	"6640"	"Lake Austin"	WA
50392043100	"6640"	"Reedy"	WA
50392044300	"6640"	"Weld Range"	WA
50391473000	"6642"	"Peak Hill"	WA
50199161000	"6642"	"Capricorn"	WA
50199152000	"6642"	"Kumarina"	WA
50391942200	"6642"	"Angelo River"	WA
50226230000	"6630"	"Murchison"	WA
50226190000	"6630"	"Nerramyne"	WA
50226090000	"6635"	"South Murchison"	WA
50226220000	"6630"	"Woolgorong"	WA
50226150000	"6640"	"East Murchison"	WA
50391542500	"6642"	"Karalundi"	WA
50218380000	"6638"	"Cooladar Hill"	WA
50391935300	"6638"	"Daggar Hills"	WA
50218390000	"6638"	"Paynesville"	WA
50237610000	"6620"	"Rothsay"	WA
50391966500	"6616"	"Latham"	WA
50391836300	"6614"	"Maya"	WA
50237320000	"6620"	"Bunjil"	WA
50237650000	"6623"	"Bowgada"	WA
50237570000	"6620"	"Perenjori"	WA
50365490000	"6518"	"Eneabba"	WA
50063380000	"6517"	"Carnamah"	WA
50310053000	"6519"	"Three Springs"	WA
50215712000	"6522"	"Mingenew"	WA
50215681000	"6522"	"Ikewa"	WA
50216420000	"6623"	"Morawa"	WA
50309910000	"6519"	"Dudawa"	WA
50310100000	"6519"	"Kadathinni"	WA
50310021000	"6519"	"Womarden"	WA
50392050300	"6519"	"Arrino"	WA
50309930000	"6519"	"Arrowsmith East"	WA
50216360000	"6623"	"Koolanooka"	WA
50392080200	"6623"	"Gutha"	WA
50392055600	"6623"	"Pintharuka"	WA
50391848200	"6627"	"Canna"	WA
50216620000	"6625"	"Merkanooka"	WA
50082510000	"6518"	"Warradarge"	WA
50082190000	"6514"	"Green Head"	WA
50391504600	"6514"	"Leeman"	WA
50082230000	"6515"	"Eganu"	WA
50082620000	"6513"	"Gunyidi"	WA
50082410000	"6515"	"Waddy Forest"	WA
50082160000	"6515"	"Coorow"	WA
50082530000	"6515"	"Marchagee"	WA
50215610000	"6522"	"Lockier"	WA
50215600000	"6522"	"Yarragadee"	WA
50215590000	"6522"	"Mount Budd"	WA
50381920000	"6522"	"Holmwood"	WA
50381910000	"6522"	"Nangetty"	WA
50391977500	"6522"	"Yandanooka"	WA
50215730000	"6522"	"Bundanoon"	WA
50215711000	"6522"	"Mooriary"	WA
50121620000	"6530"	"Houtman Abrolhos"	WA
50392039900	"6630"	"Mullewa"	WA
50219640000	"6631"	"Pindar"	WA
50219800000	"6630"	"Nunierra"	WA
50366090000	"6532"	"East Yuna"	WA
50066050000	"6532"	"Nabawa"	WA
50065800000	"6532"	"East Nabawa"	WA
50065870000	"6532"	"Marrah"	WA
50065930000	"6532"	"Dindiloa"	WA
50065940000	"6532"	"Nolba"	WA
50066010000	"6532"	"Rockwell"	WA
50391635300	"6532"	"Nanson"	WA
50391475400	"6532"	"South Yuna"	WA
50391782900	"6532"	"Wandana"	WA
50391554100	"6532"	"Yuna"	WA
50391968600	"6532"	"Naraling"	WA
50391710200	"6532"	"Dartmoor"	WA
50219620000	"6632"	"Tenindewa"	WA
50219870000	"6632"	"Ambania"	WA
50219650000	"6628"	"Tardun"	WA
50219830000	"6630"	"Wongoondy"	WA
50219790000	"6630"	"West Casuarinas"	WA
50219850000	"6630"	"Devils Creek"	WA
50236660000	"6535"	"Sandy Gully"	WA
50391776200	"6535"	"Gregory"	WA
50235940000	"6535"	"Yallabatharra"	WA
50235950000	"6532"	"West Binnu"	WA
50236580000	"6535"	"Northampton"	WA
50236561000	"6536"	"Kalbarri"	WA
50391948500	"6532"	"Binnu"	WA
50236170000	"6535"	"Ogilvie"	WA
50236010000	"6532"	"Ajana"	WA
50392040800	"6532"	"Coolcalalaya"	WA
50236640000	"6532"	"Eurardy"	WA
50236630000	"6536"	"Kalbarri National Park"	WA
50391519000	"6536"	"Zuytdorp"	WA
50391712200	"6528"	"Walkaway"	WA
50138740000	"6528"	"Mount Hill"	WA
50138580000	"6528"	"South Greenough"	WA
50138610000	"6532"	"Greenough"	WA
50391579700	"6535"	"Bowes"	WA
50236130000	"6535"	"Isseka"	WA
50236030000	"6535"	"East Bowes"	WA
50391943000	"6535"	"Alma"	WA
50138660000	"6532"	"Tibradden"	WA
50138601000	"6532"	"Kojarena"	WA
50138630000	"6532"	"Minnenooka"	WA
50138640000	"6532"	"Northern Gully"	WA
50138670000	"6532"	"Wicherina"	WA
50138680000	"6532"	"Burma Road"	WA
50138730000	"6532"	"Eradu"	WA
50138880000	"6532"	"Eradu South"	WA
50138750000	"6532"	"East Chapman"	WA
50138560000	"6532"	"Bringo"	WA
50138870000	"6532"	"Ellendale"	WA
50138570000	"6532"	"Sandsprings"	WA
50138650000	"6532"	"Wicherina South"	WA
50391497800	"6532"	"Howatharra"	WA
50065961000	"6532"	"North Eradu"	WA
50065950000	"6532"	"Durawah"	WA
50065920000	"6532"	"Narra Tarra"	WA
50065910000	"6532"	"Mount Erin"	WA
50065860000	"6532"	"Yetna"	WA
50236382000	"6535"	"Horrocks"	WA
50138850000	"6532"	"Georgina"	WA
50138620000	"6532"	"Bootenal"	WA
60002970000	"7030"	"Herdsmans Cove"	TAS
60003330000	"7030"	"Gagebrook"	TAS
60105770500	"7030"	"Dromedary"	TAS
60003491000	"7030"	"Bridgewater"	TAS
60100840000	"7030"	"Brighton"	TAS
60100760000	"7030"	"Pontville"	TAS
60100230000	"7017"	"Tea Tree"	TAS
60003771000	"7030"	"Honeywood"	TAS
60003772000	"7017"	"Honeywood"	TAS
60030850000	"7017"	"Otago"	TAS
60003840000	"7017"	"Old Beach"	TAS
60035962000	"7018"	"Rosny Park"	TAS
60029440000	"7018"	"Montagu Bay"	TAS
60032110000	"7018"	"Rosny"	TAS
60029500000	"7018"	"Bellerive"	TAS
60034100000	"7170"	"Acton Park"	TAS
60105808900	"7170"	"Cambridge"	TAS
60034400000	"7170"	"Mount Rumney"	TAS
60105820700	"7171"	"Midway Point"	TAS
60105760900	"7170"	"Seven Mile Beach"	TAS
60035300000	"7021"	"Lauderdale"	TAS
60105767200	"7021"	"Acton Park"	TAS
60030540000	"7170"	"Roches Beach"	TAS
60035420000	"7025"	"Dulcot"	TAS
60031050000	"7015"	"Geilston Bay"	TAS
60120900000	"7017"	"Risdon"	TAS
60105823800	"7018"	"Howrah"	TAS
60033600000	"7018"	"Tranmere"	TAS
60105816800	"7015"	"Lindisfarne"	TAS
60031950000	"7015"	"Rose Bay"	TAS
60029530000	"7018"	"Warrane"	TAS
60121070000	"7018"	"Mornington"	TAS
60035030000	"7016"	"Risdon Vale"	TAS
60034730000	"7017"	"Grasstree Hill"	TAS
60029820000	"7019"	"Rokeby"	TAS
60120000000	"7019"	"Clarendon Vale"	TAS
60035652000	"7019"	"Oakdowns"	TAS
60030070000	"7022"	"South Arm"	TAS
60035880000	"7020"	"Sandford"	TAS
60035811000	"7024"	"Cremorne"	TAS
60035920000	"7020"	"Clifton Beach"	TAS
60029960000	"7023"	"Opossum Bay"	TAS
60122850000	"7011"	"Austins Ferry"	TAS
