STATE	LOCALITY_PID	POSTCODE	LOCALITY_NAME	LONGITUDE	LATITUDE
VIC	loc7f67133a4bdf	3303	BREAKAWAY CREEK	141.81900034	-38.03202037
VIC	loccc46b06df2aa	3984	CALDERMEADE	145.53890703	-38.24344816
VIC	loc04430bdf0f64	3725	BOXWOOD	145.8067304	-36.324675
VIC	loca8a725aac99c	3670	TARNOOK	145.86526334	-36.535584
VIC	locc6e4c59f9a01	3691	KANCOONA	147.01045336	-36.60385445
VIC	loc2aab588344a9	3555	GOLDEN GULLY	144.26590935	-36.79187234
VIC	loc751f8d251375	3277	MEPUNGA EAST	142.70861374	-38.44581284
VIC	locb86ef7760cec	3219	ST ALBANS PARK	144.39078133	-38.19386805
VIC	loc43aa42277745	3477	COONOOER BRIDGE	143.31283021	-36.46409712
VIC	loceea9a0018be6	3555	BIG HILL	144.22959427	-36.83552119
VIC	locfd63fbef3e73	3268	PAARATTE	142.96789887	-38.55373507
VIC	loc5a006d5e1e3d	3234	KENNETT RIVER	143.80490328	-38.63845821
VIC	loc7a9f0f1030d4	3237	FERGUSON	143.51624931	-38.62563114
VIC	loc0f76750dc533	3551	MURPHYS CREEK	143.74805705	-36.73552544
VIC	locb9139a4f40dc	3612	WARANGA SHORES	145.09120239	-36.54805247
VIC	loca9d9fb9d90f9	3893	TAMBO CROSSING	147.83247766	-37.49808494
VIC	loc0a04b7cc8b07	3926	BALNARRING	145.12188167	-38.35318141
VIC	loc616bd397f2f4	3420	SERVICETON	141.01823493	-36.37636135
VIC	locc39ad13dbec0	3444	EDGECOMBE	144.46335349	-37.18509247
VIC	loc4423238fcdd8	3300	HAMILTON	142.01790414	-37.74555767
VIC	loc1aad23bceb79	3400	HORSHAM	142.19623515	-36.71884511
VIC	locee36b1c85d5b	3325	LARRALEA	143.2411674	-38.05646534
VIC	locc2eca36bc712	3777	CHUM CREEK	145.48735913	-37.60530422
VIC	locb75a4dc6e49c	3351	WALLINDUC	143.5191766	-37.87257334
VIC	loc47c35e3d528e	3889	CLUB TERRACE	148.93198845	-37.53245454
VIC	loc44e7525b33ad	3950	KORUMBURRA SOUTH	145.83791167	-38.48420562
VIC	loc3a4ef3a459d7	3629	UNDERA	145.21395224	-36.24537859
VIC	locefb75d203c23	3971	ROBERTSONS BEACH	146.72921553	-38.65626697
VIC	loc511d7165818d	3385	DEEP LEAD	142.71106728	-36.99997977
VIC	locc2b1ccff24c4	3551	TOOLLEEN	144.67411342	-36.72083823
VIC	loc4818d6d686b4	3364	SMEATON	143.95657249	-37.30372381
VIC	loc4b54e0a553fa	3461	STRANGWAYS	144.09549764	-37.14417576
VIC	loc4718db79a2e2	3325	VITE VITE NORTH	143.20336031	-37.79054868
VIC	loc9383b261d90b	3265	DIXIE	142.93009669	-38.30558821
VIC	loc25ff792a72a1	3364	COGHILLS CREEK	143.75270614	-37.38400587
VIC	loc2a21ad45f1a4	3377	DOBIE	143.0299141	-37.33426809
VIC	loc654d8956e5f3	3898	OMEO VALLEY	147.61572657	-36.94710491
VIC	locbe10a546a891	3487	LASCELLES	142.60662977	-35.55601462
VIC	locf72e223da25f	3727	PELLUEBLA	145.98192073	-36.20588177
VIC	loc765ecceb773f	3407	GATUM	141.95320578	-37.38238098
VIC	loc827dcfe3d6ac	3401	WALLUP	142.26296551	-36.35659083
VIC	loca868732226b1	3926	MERRICKS NORTH	145.07674406	-38.34515161
VIC	loc3fed493d4fe1	3749	BRUARONG	146.86381209	-36.42029784
VIC	loc949ba8e90a2d	3666	KELVIN VIEW	145.66428111	-36.82845204
VIC	loc414fa97a2fe7	3507	WALPEUP	142.04585476	-35.09915584
VIC	loca578418821cb	3312	LAKE MUNDI	141.08104092	-37.49916659
VIC	loc1d0134266998	3726	THOONA	146.07723662	-36.34464505
VIC	locd6c6d9a7e47d	3981	CATANI	145.65007163	-38.19441049
VIC	loc2df92a23fcea	3317	HARROW	141.60153301	-37.14439066
VIC	loc721c9dae6ea1	3984	MONOMEITH	145.53377098	-38.21158509
VIC	locdeefa3afa7c5	3042	AIRPORT WEST	144.88190597	-37.72371239
VIC	loc79e096ba2177	3266	ELINGAMITE NORTH	142.98326387	-38.34623799
VIC	loc590c655286e9	3616	COOMA	145.07123196	-36.41106676
VIC	loca9a54ffb4a52	3477	GRAYS BRIDGE	142.89975691	-36.61839212
VIC	locdfba3021aa24	3283	WILLATOOK	142.223523	-38.15109702
VIC	loc776fb35064fc	3898	SHANNONVALE	147.42325547	-36.93106483
VIC	loc1a53a1d670c3	3579	WANDELLA	143.82364381	-35.73724368
VIC	loca9f4c2994bec	3377	DUNNEWORTHY	143.04992213	-37.20262893
VIC	loc092616900f43	3527	GLENLOTH EAST	143.46783818	-36.0541097
VIC	loc446c6e97b534	3385	ROSES GAP	142.45619005	-36.97418296
VIC	loc031103f26b51	3779	MARYSVILLE	145.79517552	-37.51797166
VIC	loc4f357d27d902	3033	KEILOR EAST	144.85682364	-37.73877493
VIC	loc62bb1a0efe24	3195	ASPENDALE GARDENS	145.11983101	-38.02209609
VIC	loc6bccc728f0db	3516	YARRABERB	144.06399597	-36.57458679
VIC	locc9e8f86ebac8	3691	GLEN CREEK	146.95016277	-36.43320166
VIC	loc65e6e94c0b39	3387	MORRL MORRL	142.8949527	-36.86637109
VIC	loc0d610362fa92	3496	WERRIMULL	141.56221863	-34.40882897
VIC	locce1a485f3bc4	3871	DARLIMURLA	146.21486542	-38.39106693
VIC	loc8debc349081b	3477	REDBANK	143.30873881	-36.90912776
VIC	loc0e49993c4060	3858	SEATON	146.68400497	-37.93859415
VIC	loc3fe991822440	3937	RED HILL	145.01608379	-38.36346634
VIC	loce42d1b5e2aab	3551	BAGSHOT NORTH	144.41377607	-36.58638964
VIC	loceded6e0341b3	3352	SULKY	143.8542159	-37.46272829
VIC	loc8545a7496e22	3546	MANANGATANG	142.90028278	-35.052811
VIC	loc11880983d120	3315	BRIT BRIT	141.74168703	-37.41236128
VIC	locdf97dd5cce96	3575	YARRAWALLA	144.02722261	-36.15570118
VIC	locf0365a14c70f	3678	CHESHUNT SOUTH	146.4220141	-36.92148515
VIC	locb31c88860761	3175	DANDENONG SOUTH	145.220877	-38.02793299
VIC	loc53e3e6885083	3458	BARRYS REEF	144.31116442	-37.45539809
VIC	loc3928b1e64478	3898	GLEN VALLEY	147.52417864	-36.90901204
VIC	loc72c8cfe49f57	3725	CHESNEY VALE	146.05138934	-36.41248005
VIC	loc809aa4d8ed76	3542	LALBERT	143.44428093	-35.65158997
VIC	loccf44d5141215	3304	MILLTOWN	141.70984752	-38.05086758
VIC	loc85eb5f11b3d4	3913	TYABB	145.18447904	-38.26512953
VIC	loce382ecdf9f25	3334	MOUNT DORAN	144.04106588	-37.72169371
VIC	locbd5b1ebf0354	3525	TERRAPPEE	143.57528009	-36.15498616
VIC	loc4e58e485c160	3984	QUEENSFERRY	145.50111711	-38.41875329
VIC	loc99690f6c580c	3350	LAKE WENDOUREE	143.83402068	-37.5501428
VIC	locb0d28d295d01	3678	WHITLANDS	146.3454084	-36.82247324
VIC	locbdafa0d5b0d4	3341	DALES CREEK	144.30179616	-37.5232205
VIC	loc48416d8d3423	3329	SHELFORD	143.93045118	-37.96794546
VIC	loc646be52ddf75	3249	POMBORNEIT EAST	143.39627984	-38.29134019
VIC	loc4adf369ac573	3673	WINTON NORTH	146.09823765	-36.45936752
VIC	loc73d7543f474c	3360	LINTON	143.55102406	-37.6890553
VIC	loc5bf3990f31ba	3564	BAMAWM EXTENSION	144.60142041	-36.18094508
VIC	loc5e68bb81d75d	3540	OAKVALE	143.54326982	-35.93005382
VIC	loce2f273fa18a4	3301	MOUNT NAPIER	142.06176356	-37.90399366
VIC	locf76719032a59	3260	WEERITE	143.25927306	-38.22661107
VIC	loc28842e4b419f	3329	BARUNAH PLAINS	143.77269582	-38.04452452
VIC	loc14b23015f16c	3477	GOWAR EAST	143.3934587	-36.54810891
VIC	locd7ab572b3677	3550	IRONBARK	144.26367379	-36.75478822
VIC	loc280972be8416	3549	ANNUELLO	142.82666575	-34.86598062
VIC	loc6751854c9968	3770	YERING	145.36892084	-37.68723658
VIC	loc67800a95e5e2	3971	CALROSSIE	146.67072805	-38.49996969
VIC	loc67d2e4d427ab	3944	PORTSEA	144.70016395	-38.3226661
VIC	loc8ad021760a61	3303	CONDAH	141.70966652	-37.94505065
VIC	loc8af2efa53ae5	3925	NEWHAVEN	145.33236473	-38.51568387
VIC	loc8afd8b17cd24	3709	BURROWYE	147.53466026	-36.03631507
VIC	loc8b0cbde7b1f2	3283	YANGERY	142.43599344	-38.31690288
VIC	loc8b205223941d	3889	BEMM RIVER	148.9275154	-37.71384071
VIC	loc8b5fb46310cd	3401	TELANGATUK EAST	142.01563077	-37.1293648
VIC	loc8b9f0793f5ab	3971	PORT ALBERT	146.69000553	-38.66983697
VIC	loc8befb396f9eb	3517	SALISBURY WEST	143.93664692	-36.5154884
VIC	loc8c28aafe5f9e	3243	BARWON DOWNS	143.788519	-38.50829394
VIC	locaabd74ccd818	3260	CARPENDEIT	143.25010181	-38.38757044
VIC	locfbb2aa2cb994	3028	SEABROOK	144.75866153	-37.88090189
VIC	loc991c414cb6c9	3756	UPPER PLENTY	145.05462123	-37.41973003
VIC	loc993c29e386e0	3723	TOLMIE	146.28316269	-36.93319174
VIC	loc9965a53bd900	3477	DALYENONG	143.41801216	-36.80616604
VIC	loc7821545884b8	3737	MERRIANG SOUTH	146.66551961	-36.60117538
VIC	loceb4612bb2400	3579	APPIN	143.86844115	-35.87958873
VIC	loca56f2b16461e	3105	BULLEEN	145.08696722	-37.76864666
VIC	locca627b6056a1	3463	TARRENGOWER	144.0147741	-37.00487926
VIC	loc8a2760a591d1	3579	MYSTIC PARK	143.73208992	-35.56484219
VIC	loc15a8d395ef61	3812	NAR NAR GOON	145.56895934	-38.10592591
VIC	loc133dbb57fdfa	3038	KEILOR DOWNS	144.80413027	-37.72058934
VIC	loc13af1189d9ba	3461	LEONARDS HILL	144.13935985	-37.41136586
VIC	loc13e364e33a8a	3097	KANGAROO GROUND	145.23197349	-37.68936141
VIC	loc29de16c8a604	3981	DALMORE	145.42611096	-38.18412906
VIC	loc29fe10d21de6	3862	CROOKED RIVER	146.99233537	-37.38787784
VIC	loc2a07d1186bc2	3678	MARKWOOD	146.50799675	-36.47150823
VIC	loc2a421a3cedca	3723	KNOCKWOOD	146.25949516	-37.42570186
VIC	loc2a9a9677c068	3305	CASHMORE	141.49493923	-38.30706162
VIC	loc2ab80fa3bdc8	3352	LEXTON	143.51629796	-37.2581977
VIC	loc2aba432ff405	3806	HARKAWAY	145.36002941	-37.99418214
VIC	loc4a6dd2077a69	3956	VENUS BAY	145.79110169	-38.67655866
VIC	500226044	3549	ROBINVALE IRRIGATION DISTRICT SECTION B	142.78703039	-34.61519586
VIC	500226045	3549	ROBINVALE IRRIGATION DISTRICT SECTION C	142.72722204	-34.62290508
VIC	500226046	3549	ROBINVALE IRRIGATION DISTRICT SECTION D	142.75775557	-34.63831388
VIC	loc8c9914c41758	3144	KOOYONG	145.03584225	-37.84136127
VIC	locb364a12c94c3	3355	LAKE GARDENS	143.81653151	-37.54627111
VIC	locb36d276aac72	3953	BERRYS CREEK	146.07065273	-38.41573224
VIC	locb399782f01fa	3735	WHOROULY SOUTH	146.59665455	-36.59366113
VIC	locb4296fff6c97	3334	MORRISONS	144.11917198	-37.76889857
VIC	loc3f71543240dd	3926	BALNARRING BEACH	145.11986578	-38.39037257
VIC	loc9ff079c4246c	3925	CHURCHILL ISLAND	145.33877581	-38.50010202
VIC	locc070cbdd4009	3315	MUNTHAM	141.54433935	-37.57335504
VIC	locabef68aaba40	3387	CALLAWADDA	142.79404106	-36.82283592
VIC	locac6f355aaafe	3685	GOORAMADDA	146.57058683	-35.99684251
VIC	loc5746dd073881	3818	RIPPLEBROOK	145.76425777	-38.19880552
VIC	locaddb8f975411	3551	AXE CREEK	144.38910578	-36.86057025
VIC	locb110c53383ed	3222	MARCUS HILL	144.57173386	-38.24022248
VIC	locd4cb77e8c7ef	3631	COSGROVE SOUTH	145.63330325	-36.41033582
VIC	loc51c5a5c579d2	3451	CAMPBELLS CREEK	144.21135424	-37.10462922
VIC	loc517fb29cebaa	3143	ARMADALE	145.02017781	-37.85667421
VIC	loc51ba976fe589	3046	OAK PARK	144.91699469	-37.71749375
VIC	loc51c40eb71225	3279	BALLANGEICH	142.61759548	-38.18614823
VIC	loc52381735d3aa	3315	CULLA	141.57644827	-37.23781017
VIC	loc523cd9b4949a	3864	FERNBANK	147.32171686	-37.86165429
VIC	loc793e70bf8b55	3575	TERRICK TERRICK	144.26336379	-36.12010915
VIC	locff0c231b0f12	3021	ALBANVALE	144.76866379	-37.74593686
VIC	loc4e07cec4cde4	3804	NARRE WARREN EAST	145.35948455	-37.96317606
VIC	loc98325a7e67bf	3350	LUCAS	143.76909076	-37.554098
VIC	500226047	3549	ROBINVALE IRRIGATION DISTRICT SECTION E	142.75837754	-34.66549523
VIC	250185869	3940	ROSEBUD WEST	144.87542038	-38.37361698
VIC	locb43c247a8faa	3842	CHURCHILL	146.42325711	-38.31632494
VIC	locb448f9d2e41b	3799	REEFTON	145.91481976	-37.6708428
VIC	locb453101c5355	3177	DOVETON	145.23848714	-37.98848751
VIC	locb4e184e23000	3821	TETOORA ROAD	145.88868991	-38.27759028
VIC	locb4edf1d963ad	3249	TANYBRYN	143.71433191	-38.65668089
VIC	locb53ace4ff1b6	3374	GREAT WESTERN	142.88193619	-37.1666986
VIC	locb5dffcc94890	3444	BARFOLD	144.50387932	-37.10261129
VIC	locb5e6487c69a4	3678	DOCKERS PLAINS	146.33614962	-36.2853911
VIC	locb65ad1ac6e27	3401	HAVEN	142.19207288	-36.75942904
VIC	loc47d6c4f1ca81	3688	INDIGO VALLEY	146.73977947	-36.18619317
VIC	loc25b9ba26361b	3265	CUDGEE	142.65485711	-38.34015363
VIC	loc264c2d9ba83e	3170	MULGRAVE	145.17598025	-37.92567326
VIC	locdb6c00aabb3a	3352	LAMPLOUGH	143.51827697	-37.14990573
VIC	locdb88099306fd	3723	MOUNTAIN BAY	146.09878281	-37.1969072
VIC	loc68e564ef349b	3964	PORT FRANKLIN	146.26842063	-38.68556899
VIC	loc6919f8eb40ca	3352	MOUNT EGERTON	144.11171223	-37.64758246
VIC	loc692ebcbd748b	3723	HOWES CREEK	146.00494863	-37.14226638
VIC	loc69321423c8f1	3691	ALLANS FLAT	146.9367829	-36.29602036
VIC	loc69354e91c0cc	3851	PEARSONDALE	147.03308267	-38.13684313
VIC	loc697cc69c0201	3213	ANAKIE	144.28560707	-37.93560748
VIC	loc69addafe32f8	3996	POUND CREEK	145.84539662	-38.61686911
VIC	loc69b03d2ebc3c	3251	BEEAC	143.66442345	-38.18126783
VIC	loc69e74375b841	3757	WHITTLESEA	145.13109367	-37.46564792
VIC	loc6a58ffb032fe	3444	LYAL	144.45660841	-36.92224521
VIC	loc6aafafa137a8	3723	ARCHERTON	146.20748394	-36.86922629
VIC	loc6ade465eba04	3862	DARGO	147.29347211	-37.33431538
VIC	loc85777ed7d4a8	3669	TAMLEUGH	145.58328174	-36.59030996
VIC	locad67800f600e	3875	TABBERABBERA	147.371041	-37.55651487
VIC	loce42a110faa48	3188	HAMPTON	145.00926445	-37.9378673
VIC	loce458669c9f50	3885	BRUMBY	148.06970364	-37.01611039
VIC	loce47e16b2ae23	3154	THE BASIN	145.31906854	-37.85540082
VIC	loce4b02dd6c1f3	3660	DROPMORE	145.43909231	-37.04116952
VIC	loce4bf9e3f4c7f	3352	ENFIELD	143.77654251	-37.7496275
VIC	loce4ddfd86b92c	3631	KIALLA WEST	145.38990671	-36.47904681
VIC	loce4e25564822a	3735	WHOROULY EAST	146.63678923	-36.54511414
VIC	loce4e504a7fb1e	3418	NHILL	141.59119769	-36.3007444
VIC	loce511a62cea4b	3064	KALKALLO	144.96035666	-37.52591467
VIC	loce52eb72cc075	3782	MACCLESFIELD	145.48914759	-37.87828383
VIC	loce543f29759c6	3518	BORUNG	143.78017845	-36.29421049
VIC	loce544afa8b677	3717	GHIN GHIN	145.35265768	-37.14251387
VIC	loc7940cee91449	3496	RED CLIFFS	142.24712218	-34.3427539
VIC	loc794c9d4076ca	3551	MYOLA	144.63895892	-36.62806785
VIC	loc79e45c9fa669	3057	BRUNSWICK EAST	144.97743275	-37.76886491
VIC	loc7a389af5c5f0	3467	AVOCA	143.47011558	-37.08197945
VIC	loc7a6239513f7b	3283	KIRKSTALL	142.27804074	-38.26799657
VIC	loc7a8164839d54	3109	DONCASTER EAST	145.16391985	-37.7789624
VIC	loc7a8cc16cce19	3029	TRUGANINA	144.71201185	-37.79967763
VIC	loc7ab22202aac3	3108	DONCASTER	145.12408527	-37.78478379
VIC	loc7affd5878e4f	3293	NARRAPUMELAP SOUTH	142.63569301	-37.75295638
VIC	loc7b6dac86f8e1	3812	NAR NAR GOON NORTH	145.56517268	-38.03543739
VIC	loc7b73d1e44db8	3218	STONEHAVEN	144.2234471	-38.12203124
VIC	locdfbfa2d8a5cd	3525	WYCHITELLA NORTH	143.62979648	-36.2050168
VIC	locdd716f1059c5	3194	MENTONE	145.06941311	-37.98157499
VIC	loc6ae8cb311823	3064	CRAIGIEBURN	144.92737039	-37.58614841
VIC	loc6b1692d65d02	3699	MOUNT BEAUTY	147.22539623	-36.75129266
VIC	loc8d74d3bb472f	3463	LAANECOORIE	143.91654593	-36.82760498
VIC	loc8de99db1f17f	3840	JEERALANG JUNCTION	146.41302817	-38.34788233
VIC	loc8e2916c92321	3705	CUDGEWA	147.79878148	-36.14713199
VIC	loc8e2a94b1ebfe	3303	HOTSPUR	141.56017794	-37.94308169
VIC	loc8e2fcc3d7f1c	3701	TALLANGATTA VALLEY	147.45964265	-36.33457057
VIC	loc8e5a2b16aaaa	3844	TRARALGON	146.51979289	-38.20338568
VIC	loc8f1124adee14	3691	GUNDOWRING	147.07193895	-36.37616858
VIC	loc8f498b475ec6	3844	TRARALGON EAST	146.5893585	-38.18715216
VIC	loc90c60f5d2011	3691	TANGAMBALANGA	147.03842483	-36.23954899
VIC	loc90eb8cc4f52f	3669	UPOTIPOTPON	145.78257524	-36.50815804
VIC	loc90ffd6e9687e	3325	DERRINALLUM	143.18220711	-37.96193697
VIC	loc9121430b290a	3265	FRAMLINGHAM EAST	142.71213021	-38.20065011
VIC	loc913bf4728c4e	3124	CAMBERWELL	145.07362622	-37.8384505
VIC	loc9148db2e2df5	3610	MOORILIM	145.3045034	-36.63067623
VIC	loc9165cd64854f	3153	BAYSWATER NORTH	145.28366402	-37.82688124
VIC	loc7e21ef3fcb98	3956	DUMBALK	146.10686782	-38.52810886
VIC	loc86fa7f9e8d97	3238	LAVERS HILL	143.37873004	-38.66803097
VIC	loc8f565e81c655	3074	THOMASTOWN	145.00815203	-37.68377986
VIC	locb778a527feda	3211	LITTLE RIVER	144.46680273	-37.9319736
VIC	locb8143705a386	3962	TOORA NORTH	146.3370449	-38.60169226
VIC	loc3ad9c2cc4eed	3379	STAVELY	142.62743494	-37.60680329
VIC	loc36cfe5df1128	3381	LAKE FYANS	142.62872669	-37.13387777
VIC	loce59490b9817d	3875	WENTWORTH	147.48844351	-37.30860437
VIC	loce5e36539b5f6	3823	YARRAGON	146.07452689	-38.18693015
VIC	locffa1c8993b70	3024	MAMBOURIN	144.55315757	-37.8997421
VIC	locffa8d48503ab	3237	YUULONG	143.30835375	-38.72594423
VIC	locffacfe0fbc5c	3237	WYELANGTA	143.45491598	-38.65547182
VIC	locffba4992fc2a	3673	TATONG	146.15291809	-36.76192851
VIC	locffdf5340caeb	3844	CARRAJUNG SOUTH	146.79999697	-38.38121788
VIC	locf49b5afa8d59	3216	HIGHTON	144.3114804	-38.17044519
VIC	loc7bca0cc3fa35	3469	ELMHURST	143.25845589	-37.17529737
VIC	loc9ca199182545	3922	SILVERLEAVES	145.27389851	-38.45309055
VIC	loc9cee2cb165e4	3660	NORTHWOOD	145.10078222	-36.94876462
VIC	loc9d6a73c437cd	3461	KORWEINGUBOORA	144.13882921	-37.44254585
VIC	loc9f0d65ead68c	3477	STUART MILL	143.28042461	-36.79432962
VIC	loc9f160a494e5a	3315	HILGAY	141.63249747	-37.62351243
VIC	loc9f23c28ca9b9	3277	NARINGAL EAST	142.79211329	-38.40839681
VIC	loc9f3cac243db7	3941	RYE	144.81217197	-38.38525422
VIC	loc9f4bb0df0703	3717	HOMEWOOD	145.31124354	-37.20146946
VIC	locc08fbad87ac1	3342	MOUNT WALLACE	144.20970448	-37.73032209
VIC	locc0f525e33d2d	3713	EILDON	145.99810462	-37.38782588
VIC	locc0f67eb81d73	3885	WULGULMERANG WEST	148.1086161	-37.22493855
VIC	loc66a9eded04e8	3393	KELLALAC	142.40298951	-36.36678686
VIC	loc491ef560b552	3301	BROADWATER	142.07787468	-38.12046906
VIC	loc492d81583a5a	3447	TARADALE	144.34971544	-37.14147218
VIC	loc492e00cb5d44	3315	TARRENLEA	141.74274146	-37.67897499
VIC	locbf553ce41d73	3608	KIRWANS BRIDGE	145.14690796	-36.72888897
VIC	loc598e04e8e12d	3714	KORIELLA	145.65207988	-37.16331491
VIC	locde0baa3820d0	3984	CORONET BAY	145.44378741	-38.43495349
VIC	locde356ed90726	3401	MCKENZIE CREEK	142.16284273	-36.80739627
VIC	locde4077dc8c5f	3717	YEA	145.41130875	-37.27441049
VIC	locdf0288b649a4	3690	WODONGA	146.88176978	-36.12408101
VIC	loc6d225717b521	3658	REEDY CREEK	145.15399765	-37.25579428
VIC	loc6ebc13341888	3844	CARRAJUNG LOWER	146.73912369	-38.39233014
VIC	loc6f542385dd44	3337	MELTON WEST	144.5411304	-37.67913578
VIC	loc6fdceefe37a2	3557	FOSTERVILLE	144.47929756	-36.69685914
VIC	locf8ea0e00efa3	3315	CLOVER FLAT	141.56259846	-37.60778255
VIC	loc4b2a3968f0df	3351	STAFFORDSHIRE REEF	143.68758634	-37.73392399
VIC	loc4b6f885b33aa	3833	NOOJEE	145.96924796	-37.84521782
VIC	loc4b96f3425221	3350	MOUNT HELEN	143.88562657	-37.62806524
VIC	loc4bb64766c12a	3036	KEILOR NORTH	144.79328428	-37.68164223
VIC	loc4be7292f21af	3318	KADNOOK	141.38669522	-37.16829887
VIC	loc4c3379732a06	3472	BETLEY	143.79451752	-36.9178486
VIC	loc73be2879ab2d	3568	MINCHA WEST	144.12917804	-35.91442534
VIC	loc756873fe7d89	3658	CLONBINANE	145.15750941	-37.35671378
VIC	loceebe11b0d60c	3714	CATHKIN	145.60321582	-37.15562057
VIC	loc12574db317df	3377	EVERSLEY	143.17576044	-37.19377148
VIC	loc12a521f64361	3463	BARINGHUP	143.97575254	-36.97219629
VIC	locbdef0302d160	3922	SURF BEACH	145.2951954	-38.50808435
VIC	locc101d399fec0	3401	ST HELENS PLAINS	142.43199559	-36.78555978
VIC	locc14e6fa711f7	3956	TARWIN LOWER	145.91189501	-38.77331867
VIC	locc17191828a92	3243	WARNCOORT	143.71526499	-38.31846545
VIC	locc1bb7d93ff15	3714	WHANREGARWEN	145.61964986	-37.21891799
VIC	locc1d3550695e9	3352	SCOTSBURN	143.93656537	-37.68410255
VIC	loc49b67c1a061c	3322	CRESSY	143.66540103	-38.0331943
VIC	loc49db457e2be8	3111	DONVALE	145.19131206	-37.78978669
VIC	loc3f8fa8923f38	3379	WILLAURA	142.70970987	-37.51990351
VIC	loc3fa47a1bc89a	3707	NARIEL VALLEY	147.83982823	-36.50678937
VIC	loc406d1f7b5fe3	3106	TEMPLESTOWE	145.14875308	-37.75398577
VIC	loc40b783f77df7	3641	ULUPNA	145.45169369	-35.83586259
VIC	loc40c698ca1b68	3472	BROMLEY	143.78728497	-36.88729419
VIC	loc41019400a84c	3301	CROXTON EAST	142.22854963	-37.77680324
VIC	loc410264755cec	3305	PORTLAND WEST	141.53318024	-38.36608122
VIC	loc4125644a3e48	3664	AVENEL	145.28241194	-36.92483048
VIC	loc412769a73057	3793	MONBULK	145.42782287	-37.87398786
VIC	loc4131e469737e	3139	WOORI YALLOCK	145.53570066	-37.78107568
VIC	loc41819ba29eb2	3012	BROOKLYN	144.84148975	-37.81607908
VIC	loc41c1ab9121d6	3825	CARINGAL	146.33806525	-37.94788701
VIC	loc43d2a5c03bbc	3862	WONGUNGARRA	147.04508377	-37.25561988
VIC	loc310f52d7bc1b	3301	TAHARA	141.71884142	-37.73973921
VIC	loc312e1aba6ed5	3199	FRANKSTON SOUTH	145.12900661	-38.17598466
VIC	loc315bbea2e96e	3216	BELMONT	144.34211589	-38.17843089
VIC	loc315d6d0ed532	3496	LINDSAY POINT	141.01411912	-34.11910155
VIC	loca90ee208d326	3737	MERRIANG	146.68648161	-36.56461468
VIC	locaaacb1131c06	3127	MONT ALBERT	145.10778355	-37.81767029
VIC	locdb43826e9737	3895	ENSAY	147.82141973	-37.37648445
VIC	loc65b04ce00376	3187	BRIGHTON EAST	145.01667839	-37.91732963
VIC	locf8f89a6f16d1	3429	WILDWOOD	144.80021867	-37.55888629
VIC	locf9242b623b72	3765	MONTROSE	145.34714931	-37.81249489
VIC	locf9456e79d725	3260	KOALLAH	143.23890517	-38.29216497
VIC	loc6f9394596483	3551	WAANYARRA	143.81788334	-36.81989019
VIC	locd8470b65d64b	3204	BENTLEIGH	145.03858436	-37.92264066
VIC	loc8c9f2867857c	3016	WILLIAMSTOWN	144.89009225	-37.86128768
VIC	locb8f595af5fb8	3150	WHEELERS HILL	145.1870082	-37.90752269
VIC	loc6f0dc4a4e6a0	3701	TALLANGATTA SOUTH	147.28153627	-36.32410602
VIC	loce2c8ca5c6900	3331	BANNOCKBURN	144.15416894	-38.04497148
VIC	loc72811653f4ea	3678	DOCKER	146.36661792	-36.50957942
VIC	loc7033a498c044	3992	DALYSTON	145.54562881	-38.56891425
VIC	loc70862ade30ed	3757	KINGLAKE CENTRAL	145.32036741	-37.47031942
VIC	loc709dcb832d80	3795	SILVAN	145.43346077	-37.83651341
VIC	loc70a31d7a71da	3540	QUAMBATOOK	143.52955124	-35.84674813
VIC	loc712bc92c5924	3083	BUNDOORA	145.05964233	-37.6985917
VIC	loc71aec204b2b5	3097	BEND OF ISLANDS	145.28447093	-37.69767482
VIC	loc71cd3ca85009	3697	TAWONGA	147.20062863	-36.68576009
VIC	loc7213d03738b9	3060	FAWKNER	144.96928458	-37.70463213
VIC	loc729e2fc98e77	3723	JAMIESON	146.11368326	-37.27886898
VIC	loc72beefdc7335	3523	KNOWSLEY	144.60097	-36.82913169
VIC	loc72d1f0339be6	3134	RINGWOOD	145.23341414	-37.81150624
VIC	loc730a498664b9	3860	VALENCIA CREEK	146.98973252	-37.7832629
VIC	loc730cf7a89114	3551	CORNELLA	144.7721939	-36.68610773
VIC	loc731aac9d3e93	3041	STRATHMORE	144.91695919	-37.73325387
VIC	loc732dd6bb3c45	3281	WINSLOW	142.45857741	-38.24115785
VIC	loc735aeaa73156	3249	CORUNNUN	143.48843374	-38.28264456
VIC	loc73a825174d07	3856	TOONGABBIE	146.59203559	-38.03587421
VIC	loc7555cfa30928	3858	LICOLA	146.59288198	-37.60277056
VIC	loca0d2fd235790	3544	MURNUNGIN	143.24112682	-35.61435003
VIC	loce72dc0a5e538	3444	METCALFE EAST	144.45571686	-37.14587849
VIC	loce760613559f5	3862	STRATFORD	147.11202876	-37.95605403
VIC	loc2d9a119e71d0	3824	NARRACAN	146.23665802	-38.27103012
VIC	loc2da3c5cf4854	3401	KANAGULK	141.83583859	-37.11131747
VIC	loc2dc1d9128736	3556	CAMPBELLS FOREST	144.1167593	-36.61314013
VIC	loc2dda2a8b5d76	3695	CHARLEROI	147.15314903	-36.30793914
VIC	loc2dfdbcee246f	3249	BALINTORE	143.56901509	-38.2829235
